Population,Sample,LPu15,LPu23,LPu24,LPu25_12,LPu28,MS4,LPu03,LPu09,LPh1,LPh2,LPh3,LPh4,LPh5,LPh6,LPh7,x,y
25,GF2.03a,177,295,239,230,295,184,187,191,227,161,101,220,141,137,157,-26.640957,5.41718
25,GF2.05a,177,297,239,198,317,194,185,182,242,165,101,223,138,137,147,-26.536499,17.45759
25,GF2.06a,175,297,239,198,307,194,187,182,242,165,102,216,141,127,160,-24.868175,20.36477
25,GF2.07a,181,295,239,194,319,194,187,182,231,162,106,218,143,127,157,-5.99891,31.95898
25,GF2.08a,177,297,239,218,283,194,187,182,242,152,102,227,138,137,147,-15.257396,26.95555
25,GF2.09a,175,297,239,198,315,194,187,173,219,158,101,216,138,137,160,-28.558989,25.95287
25,GF2.10a,177,295,239,194,287,194,187,182,231,168,102,216,138,137,160,-29.967131,26.84222
25,GF2.11a,177,297,239,218,283,194,187,182,240,167,102,227,138,137,147,-24.856824,35.10007
25,GF2.12a,177,297,239,218,283,194,187,182,244,152,102,222,138,137,147,-17.972934,32.21557
25,GF2.13a,177,295,239,232,295,184,187,191,229,155,101,225,138,140,157,-1.482085,36.08714
25,GF2.14a,179,297,239,220,287,194,187,182,242,150,101,202,143,127,157,-33.610756,37.26829
25,GF2.15a,181,295,239,196,322,184,187,182,223,150,101,201,143,127,157,-31.098053,37.30881
25,GF2.16a,175,297,239,220,287,238,187,182,242,165,102,235,138,137,147,-29.016892,44.16242
25,GF2.18a,183,297,239,218,287,194,187,191,223,162,101,231,138,137,163,-21.515889,63.12639
25,GF2.19a,185,297,239,234,307,184,187,191,229,158,101,218,138,137,157,-25.210857,58.12837
25,GF2.20a,185,295,239,194,319,184,187,182,229,157,101,202,138,137,147,-24.871705,60.53813
25,GF2.23a,177,295,239,196,295,238,187,182,227,158,101,218,150,127,157,-38.432811,66.50495
26,GR1.03,177,297,239,198,287,238,187,191,233,150,99,199,143,127,157,2.918446794,5.033793279
26,GR1.04,175,295,239,196,295,238,187,749,231,158,101,201,150,127,157,-2.719708931,7.085914138
26,GR1.05,177,295,239,230,295,194,185,191,225,150,99,202,146,127,157,7.24223805,7.957471566
26,GR1.06,177,295,239,238,293,194,187,191,237,150,99,201,143,127,157,9.24223805,7.957471566
26,GR1.07,177,295,239,232,287,184,187,200,229,161,97,222,152,127,157,6.944104721,6.029108737
26,GR1.08,177,295,239,238,293,194,187,191,237,150,99,201,143,127,157,11.18674541,10.27174942
26,GR1.09,177,295,239,196,295,238,187,848,242,150,99,206,148,124,157,23.47402607,18.87539597
26,GR1.10,177,295,239,238,293,194,187,191,237,150,99,201,143,127,157,28.07029273,22.73212163
26,GR1.11,177,295,239,288,307,184,187,182,229,158,99,206,150,127,157,32.66655939,26.58884729
26,GR1.12,177,295,239,238,307,184,187,182,225,158,99,216,152,127,157,29.19359584,6.892692225
26,GR1.13,177,295,239,238,307,184,187,182,225,158,99,216,152,127,157,25.19359584,-0.035511005
26,GR1.14,181,295,239,236,287,238,185,182,223,158,99,208,152,130,157,24.85157569,0.904181616
26,GR1.15,177,295,239,238,307,184,187,182,225,158,97,216,152,127,157,24.50427934,2.873797122
26,GR1.16,177,295,239,268,299,238,187,182,237,150,99,197,143,124,154,21.50427934,2.873797122
26,GR1.17,177,295,239,286,279,238,187,182,240,150,99,195,143,127,157,46.07884067,-14.33349597
26,GR1.19,183,297,239,236,307,238,187,182,231,158,99,218,141,130,157,53.57884067,6.656885088
26,GR1.20,179,297,239,220,293,238,187,182,229,157,101,216,138,137,167,57.57884067,6.656885088
26,GR1.21,181,295,239,236,287,238,185,182,223,158,99,206,152,130,157,62.55981416,6.221106374
26,GR1.23,181,295,239,236,287,238,185,182,223,158,99,206,152,130,157,62.8186332,7.187032201
26,GR1.24,175,295,239,238,295,184,187,182,229,150,99,199,143,127,157,68.61418816,8.739946471
26,GR1.25,177,295,239,196,285,184,187,182,252,150,99,201,143,127,157,70.54603981,8.222308381
26,GR1.26,175,295,239,274,287,184,187,191,231,158,99,216,157,127,157,70.54603981,12.22230838
26,GR1.27,177,295,239,286,279,238,187,182,235,150,101,204,143,127,157,73.26496317,10.9544536
26,GR1.28,177,295,239,286,279,238,187,182,235,150,101,204,143,127,157,70.76496317,6.624326577
26,GR1.29,175,295,239,218,315,238,187,182,227,158,101,210,148,127,157,72.73457868,6.277030222
26,GR1.30,177,295,239,230,287,184,187,200,229,161,101,220,150,127,167,80.73457868,6.277030222
26,GR1.31,183,295,239,238,303,238,187,182,227,158,101,210,150,127,157,100.4307337,9.749993775
26,GR1.32,177,297,239,232,307,238,187,182,244,158,101,216,150,127,147,98.37861288,15.3881495
26,GR1.34,177,295,239,286,279,238,187,182,242,150,101,183,143,127,157,109.3588785,3.470566989
26,GR1.35,183,295,239,196,326,184,187,182,231,150,101,199,143,127,157,117.550399,9.206331353
26,GR1.36,177,297,239,194,279,238,187,182,244,150,101,201,143,127,157,118.8444942,4.376702221
26,GR1.37,177,295,239,198,287,238,187,182,235,158,99,218,150,127,157,136.5221637,-13.30096731
26,GR1.38,181,295,239,220,309,194,187,182,229,158,101,202,155,127,154,156.2183188,-16.77393086
26,GR1.39,195,295,239,266,305,194,187,182,219,158,101,206,150,127,157,168.0360118,-18.85770899
26,GR1.40,177,295,239,238,307,184,187,182,225,158,101,216,152,127,157,168.0360118,11.14229101
27,GRR.01,179,312,239,236,307,238,187,407,221,165,102,202,155,121,195,0,0
27,GRR.02a,165,312,239,248,270,184,187,209,221,165,102,202,155,121,195,0,50
27,GRR.03a,181,297,239,244,285,184,187,182,244,161,101,222,138,133,154,25,50
27,GRR.04,181,297,239,246,285,184,187,182,221,165,102,202,155,121,195,45,50
27,GRR.05,181,297,239,244,285,184,187,182,244,161,101,222,138,133,154,95,50
27,GRR.06,181,297,239,244,285,184,187,182,244,161,101,222,138,133,154,95,41
27,GRR.07,179,312,239,236,307,238,187,398,221,165,102,202,155,121,195,91,41
27,GRR.08,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,92.5,38.40192379
27,GRR.09a,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,122.5,38.40192379
27,GRR.10a,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,126.5,38.40192379
27,GRR.11a,179,312,239,236,307,238,187,407,221,165,102,202,155,121,195,141.5,38.40192379
27,GRR.12a,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,158.8205081,48.40192379
27,GRR.13a,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,163.0631488,52.64456448
27,GRR.14a,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,183.0631488,52.64456448
27,GRR.15a,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,181.0631488,52.64456448
27,GRR.16,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,185.0631488,52.64456448
27,GRR.17,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,191.0631488,52.64456448
27,GRR.18a,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,223.2025292,14.34234232
27,GRR.19,165,312,239,250,270,184,187,209,221,165,104,202,155,121,195,223.9025292,14.34234232
27,GRR.20a,181,297,239,242,285,184,187,182,244,161,101,222,138,133,154,203.9025292,14.34234232
27,GRR.21a,181,297,239,244,285,184,187,182,262,161,101,222,138,133,154,198.9025292,23.00259636
27,GRR.22a,181,297,239,242,285,184,187,182,244,161,101,222,138,130,154,198.9025292,19.00259636
27,GRR.23a,181,297,239,244,285,184,187,182,244,161,101,222,138,133,154,174.3279679,1.795303267
27,GRR.24,181,297,239,244,285,184,187,182,244,161,101,222,138,133,154,174.3279679,-1.204696733
27,GRR.26,181,297,239,244,285,184,187,182,244,161,101,222,138,133,154,189.3279679,-0.504696733
27,GRR.27,175,297,239,234,305,238,187,182,223,157,102,210,161,121,150,164.3279679,-0.504696733
27,GRR.28,181,297,239,244,285,184,187,182,244,161,101,222,138,133,154,165.3279679,-0.504696733
27,GRR.29a,175,297,239,234,305,238,187,182,223,157,102,210,161,121,150,175.3279679,16.81581134
27,GRR.30,181,297,239,244,285,184,187,182,250,161,101,222,138,133,154,275.3279679,16.81581134
27,GRR.31,165,312,239,248,270,184,187,209,221,165,102,202,155,121,195,282.3990357,23.88687915
27,GRR.32Aa,179,312,239,236,307,238,187,398,221,165,102,202,155,121,195,265.0785277,33.88687915
27,GRR.32Ba,179,312,239,236,307,238,187,398,221,165,102,202,155,121,195,265.0785277,33.88687915
27,GRR.34a,165,312,239,248,270,184,187,209,223,165,102,202,155,121,195,258.1503244,40.88687915
27,GRR.35Aa,175,297,239,234,305,238,187,182,223,157,102,210,161,121,150,258.1503244,46.88687915
27,GRR.35B,179,312,239,236,307,238,187,398,221,165,102,202,155,121,195,258.1503244,46.88687915
28,IL2.02,163,295,239,286,283,194,187,182,225,165,106,202,157,121,207,-9,-52
28,IL2.03,163,295,239,214,315,238,187,191,225,165,102,204,167,121,150,1,-52
28,IL2.05,163,295,239,286,283,194,187,182,201,165,104,202,157,121,201,11,5
28,IL2.07,181,295,239,214,307,238,185,182,240,157,102,199,159,121,150,22,-4
28,IL2.10,179,295,239,214,334,238,185,182,221,157,102,208,155,121,140,18,-15
28,IL2.11,177,295,239,200,324,238,185,182,219,157,102,199,169,121,150,81,-51
28,IL2.13,177,295,239,200,324,238,185,182,219,157,102,199,169,121,150,92,-43
28,IL2.15,183,295,239,220,319,238,187,182,221,157,104,204,169,121,204,210,-12
28,IL2.16,181,295,239,194,287,238,187,182,219,165,102,202,155,121,147,215,-23
28,IL2.17,157,295,239,238,287,238,187,182,233,157,102,212,159,127,204,217,-18
28,IL2.18,179,295,239,240,307,238,185,182,221,157,102,206,159,121,147,209,-14
28,IL2.19,181,295,239,214,285,238,187,182,223,157,102,199,155,121,147,202,-45
28,IL2.20,179,295,239,201,293,238,185,182,223,165,102,204,157,121,147,206,-51
28,IL2.21,179,295,239,214,287,238,187,182,219,157,104,202,152,121,150,209,-55
28,IL2.22,183,295,239,200,283,238,185,848,225,165,102,202,155,121,136,237,-60
28,IL2.23,157,295,239,216,289,194,187,182,225,165,102,210,159,121,150,249,-69
28,IL2.24,183,297,239,196,307,238,187,398,227,165,101,204,143,127,150,262,-65
28,IL2.25,163,295,239,198,324,238,187,182,225,157,101,204,143,124,150,265,-60
28,IL2.26,179,295,239,240,307,238,185,182,221,157,102,206,159,121,147,260,-62
28,IL2.27,157,295,239,214,307,238,187,182,219,157,102,206,155,121,140,256,-69
28,IL2.29,183,295,239,200,287,238,187,182,221,165,102,202,155,121,150,187,-91
28,IL2.30,181,295,239,214,311,238,185,182,225,165,104,204,157,121,198,189,-90
29,IR1.01,179,295,239,214,287,184,187,182,227,165,102,202,169,121,198,0,0
29,IR1.02a,247,295,239,250,307,238,187,182,203,165,102,202,155,121,150,7.695453225,-21.14308397
29,IR1.02b,249,295,239,250,307,238,187,182,203,165,102,202,155,121,150,7.695453225,-21.14308397
29,IR1.03,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,7.695453225,-9.143083968
29,IR1.04,177,297,239,200,293,194,187,173,223,158,102,201,155,121,150,5.13030215,-2.095389312
29,IR1.05,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,5.13030215,23.40461069
29,IR1.06,177,295,239,198,299,194,187,182,237,161,102,223,141,140,147,6.953608015,33.74509209
29,IR1.07a,177,295,239,214,281,194,185,182,203,165,102,202,157,121,150,5.596670281,43.40020577
29,IR1.07b,181,295,239,234,287,194,187,182,231,157,102,214,157,121,150,5.596670281,43.40020577
29,IR1.08a,179,295,239,214,285,238,187,182,229,167,102,202,155,121,150,16.84667028,43.40020577
29,IR1.08b,179,295,239,198,283,238,187,182,221,157,102,202,161,121,150,16.84667028,43.40020577
29,IR1.08d,181,295,239,252,319,238,187,407,219,157,102,206,159,121,150,16.84667028,43.40020577
29,IR1.09a,181,297,239,214,287,238,187,182,223,158,101,201,155,121,150,37.47167028,79.12375367
29,IR1.09b,181,297,239,214,287,238,187,182,223,158,101,201,155,121,150,37.47167028,79.12375367
29,IR1.09c,181,297,239,214,287,238,187,182,223,158,102,201,155,121,150,37.47167028,79.12375367
29,IR1.09d,181,297,239,214,287,238,187,182,223,158,102,201,155,121,150,37.47167028,79.12375367
29,IR1.09e,181,297,239,216,287,238,187,182,223,158,102,201,155,121,150,37.47167028,79.12375367
29,IR1.10a,179,295,239,200,313,238,187,182,219,157,102,208,157,121,150,35.8375001,60.44510308
29,IR1.10b,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,35.8375001,60.44510308
29,IR1.11b,249,295,239,250,307,238,187,182,203,165,102,202,155,121,150,25.3203807,31.54955499
29,IR1.12,245,295,239,250,307,238,187,182,203,165,102,202,155,121,150,21.9453807,25.70388352
29,IR1.13a,163,295,239,198,299,194,187,182,223,165,102,202,155,121,147,19.86160257,13.88619048
29,IR1.13b,185,295,239,204,287,194,187,182,223,165,102,202,155,121,150,19.86160257,13.88619048
29,IR1.14a,249,295,239,250,307,238,187,182,203,165,102,202,155,121,150,14.33232627,10.01454954
29,IR1.14b,241,295,239,250,307,238,187,182,203,165,102,202,155,121,150,14.33232627,10.01454954
29,IR1.14c,181,295,239,200,285,238,187,182,223,165,102,202,155,121,150,14.33232627,10.01454954
29,IR1.14d,249,295,239,244,307,238,187,182,203,165,102,202,155,121,150,14.33232627,10.01454954
29,IR1.15,163,295,239,218,287,194,187,182,225,165,102,202,155,121,150,23.16882719,5.894021484
29,IR1.16a,253,295,239,250,307,238,187,182,203,165,102,202,155,121,150,27.19056052,9.268656435
29,IR1.16b,177,295,239,198,299,194,187,182,233,158,102,223,141,147,147,27.19056052,9.268656435
29,IR1.17,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,30.71159724,15.89076338
29,IR1.18a,245,295,239,250,307,238,187,182,203,165,102,202,155,121,150,24.42067707,25.21743607
29,IR1.18b,183,295,239,284,287,238,187,191,221,157,102,208,157,121,150,24.42067707,25.21743607
29,IR1.18c,177,295,239,198,299,194,187,182,237,161,102,223,141,140,147,24.42067707,25.21743607
29,IR1.19a,179,295,239,198,307,184,187,182,219,157,102,206,161,121,150,25.98001475,32.55354308
29,IR1.21a,181,295,239,200,287,238,185,182,203,165,102,202,155,121,150,54.32568623,74.89968625
29,IR1.21b,179,297,239,200,283,194,187,173,223,158,102,201,155,121,150,54.32568623,74.89968625
29,IR1.22,177,295,239,198,299,194,187,182,235,161,102,223,141,140,147,58.96116109,77.36441195
29,IR1.23,163,295,239,218,287,194,187,182,223,165,102,202,155,121,150,52.20469047,88.17702518
29,IR1.24a,179,295,239,286,313,238,187,407,219,157,102,210,157,121,150,61.91577778,97.55491318
29,IR1.24b,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,61.91577778,97.55491318
29,IR1.25a,197,295,239,214,324,194,187,182,231,157,102,206,163,121,150,69.1252405,95.48763301
29,IR1.25b,197,295,239,214,324,194,187,182,231,157,102,206,163,121,150,69.1252405,95.48763301
29,IR1.26,183,295,239,222,285,194,187,182,203,165,102,202,157,121,150,64.95768423,71.85224694
29,IR1.27a,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,70.6880741,39.35359109
29,IR1.27b,183,295,239,194,287,194,187,191,213,158,102,204,155,121,150,70.6880741,39.35359109
29,IR1.28,183,295,239,194,287,194,187,191,213,158,102,202,155,121,150,75.1880741,47.14781972
29,IR1.29,245,295,239,250,307,238,187,182,203,165,102,202,155,121,150,80.83140646,62.65274797
29,IR1.30a,177,295,239,238,287,238,187,182,221,157,102,206,165,121,150,85.06002325,61.11365732
29,IR1.30b,163,295,239,218,287,194,187,182,223,165,102,202,155,121,150,85.06002325,61.11365732
29,IR1.31,183,295,239,262,287,238,185,182,219,157,104,206,157,121,150,85.06002325,87.36365732
29,IR1.32,181,295,239,234,287,194,187,182,227,157,104,214,157,121,150,81.53617593,88.64623286
29,IR1.33a,181,295,239,234,287,194,187,182,227,157,104,212,157,121,150,87.65375349,91.49890613
29,IR1.33b,181,295,239,234,287,194,187,182,227,157,104,212,157,121,150,87.65375349,91.49890613
29,IR1.34a,177,295,239,238,287,238,187,182,225,157,102,206,167,121,150,77.26144864,97.49890613
29,IR1.34b,177,295,239,238,287,238,187,182,225,157,102,206,165,121,150,77.26144864,97.49890613
29,IR1.34c,177,295,239,238,287,238,187,182,225,157,102,206,167,121,150,77.26144864,97.49890613
29,IR1.35a,177,295,239,214,287,238,187,173,221,157,102,206,159,121,150,82.88054755,111.4066639
29,IR1.35b,155,295,239,198,311,238,187,182,221,157,102,206,157,121,150,82.88054755,111.4066639
29,IR1.35c,227,295,239,250,307,238,187,182,203,165,102,202,157,121,150,82.88054755,111.4066639
29,IR1.35d,163,295,239,286,315,238,187,182,219,157,102,210,157,121,150,82.88054755,111.4066639
29,IR1.35e,179,295,239,198,283,238,187,182,221,157,102,202,161,121,150,82.88054755,111.4066639
29,IR1.36,179,295,239,198,283,238,187,182,221,157,102,202,161,121,150,86.11757665,114.5326266
29,IR1.37,179,295,239,198,283,238,187,182,221,157,102,202,161,121,150,89.29775701,116.5198239
29,IR1.38,179,295,239,198,283,238,187,182,221,157,102,202,161,121,150,98.16102678,114.9569903
29,IR1.39,183,295,239,204,287,194,187,182,223,165,102,202,155,121,150,98.16102678,84.95699025
29,IR1.40a,177,295,239,238,287,238,187,182,221,157,102,206,165,121,157,85.44208514,84.06759521
29,IR1.40b,177,295,239,238,287,238,187,182,221,157,102,206,165,121,157,85.44208514,84.06759521
29,IR1.40c,237,295,239,250,309,238,187,182,203,165,102,202,155,121,150,85.44208514,84.06759521
29,IR1.40d,181,295,239,218,326,194,187,182,223,157,102,206,184,121,154,85.44208514,84.06759521
29,IR1.40e,181,295,239,218,326,194,187,182,223,157,102,206,184,121,154,85.44208514,84.06759521
29,IR1.41a,163,295,239,218,287,194,187,182,223,165,102,202,155,121,150,80.44903843,82.44525599
29,IR1.41b,177,295,239,238,287,238,187,182,221,157,102,206,165,121,150,80.44903843,82.44525599
29,IR1.41c,177,295,239,238,287,238,187,182,221,157,102,206,165,121,150,80.44903843,82.44525599
29,IR1.42,177,295,239,198,299,194,187,182,233,161,102,225,141,140,150,82.66778431,77.68714011
29,IR1.43a,185,295,239,204,287,194,187,182,223,165,102,202,155,121,150,90.82455439,73.88357576
29,IR1.45,247,295,239,250,307,238,187,182,203,165,102,202,155,121,150,88.1156761,66.14762469
29,IR1.46a,243,295,239,250,307,238,187,182,203,165,102,202,155,121,150,81.22127611,60.3625362
29,IR1.48,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,65.4930044,61.87426926
29,IR1.49,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,57.9439002,50.68226203
29,IR1.50a,179,295,239,286,313,238,187,407,219,157,102,210,157,121,150,46.6939002,50.68226203
29,IR1.51a,183,295,239,200,287,238,187,686,223,165,102,202,155,121,147,41.48396242,45.28721352
29,IR1.53a,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,29.40896028,39.12930854
29,IR1.54a,251,295,239,250,307,238,187,182,203,165,102,202,155,121,150,23.99262507,31.94158895
30,IR1.55a,163,295,239,218,287,194,187,182,223,165,102,202,155,121,150,0,0
30,IR1.56a,177,295,239,198,299,194,187,182,233,161,102,227,141,140,150,8.559508647,2.781152949
30,IR1.57a,177,295,239,198,299,194,187,182,235,161,102,225,141,140,147,15.94556679,4.083514282
30,IR1.58a,177,295,239,238,287,238,187,182,221,157,102,206,165,121,157,21.93132922,15.34109609
30,IR1.61a,177,295,239,238,287,238,187,182,221,157,102,206,165,121,150,49.67655867,26.59019231
30,IR1.62,165,295,239,214,281,238,187,182,223,158,102,201,155,121,150,52.08701221,29.46285898
30,IR1.65,163,295,239,218,287,194,187,182,223,165,102,202,155,121,150,63.7531671,44.83707433
30,IR1.66a,177,295,239,238,287,238,187,182,221,157,102,206,165,121,150,69.7531671,55.22937918
30,IR1.67a,177,295,239,200,281,194,187,173,229,167,102,202,155,121,150,73.68653634,45.49394871
30,IR1.68,179,295,239,232,307,238,187,182,219,165,104,208,143,121,157,80.64041524,42.68439926
30,IR1.69,181,295,239,200,307,194,187,182,219,157,102,223,138,118,160,81.26758602,36.71726788
30,IR1.70a,187,295,239,284,305,238,187,659,240,161,106,223,141,140,147,83.96396816,35.40215444
30,IR1.71,165,295,239,214,279,238,187,182,229,167,102,202,155,121,150,88.43931669,35.87253253
30,IR1.72a,183,295,239,204,287,194,187,182,223,165,102,204,161,121,150,79.40548782,22.97088783
30,IR1.73,165,295,239,214,279,238,187,182,229,167,102,202,155,121,150,72.78338087,19.44985111
30,IR1.76a,177,295,239,214,281,194,185,182,225,157,102,202,163,121,150,78.22527622,4.552881507
